baseline,wave_id,time,operator_id,state_id,region_id,policy_before,policy_after,dynamic_hotness_before,dynamic_hotness_after,materialization_bytes,movement_byte_hop,cache_hit,dynamic_hot_state_probability,state_policy
WaferStateFlow,5,27.540061933999997,O_trader_9,S_market_context,R_31_16,replicate,replicate,1199.375297670462,1199.5939434858003,0,0,True,0.0,static
WaferStateFlow,5,27.540061933999997,O_trader_9,S_analyst_9_view,R_31_16,inline,inline,0.0,111.82499999999999,852,3707904,False,0.0,static
WaferStateFlow,5,27.540061933999997,O_trader_9,S_research_9_evidence,R_31_16,inline,inline,0.0,146.475,1116,4856832,False,0.0,static
WaferStateFlow,6,31.840075188959997,O_risk_0,S_task,R_0_0,replicate,replicate,1199.5939434858003,1255.73606326577,0,0,True,0.0,static
WaferStateFlow,6,31.840075188959997,O_risk_0,S_risk_policy,R_0_0,replicate,replicate,0.0,475.99999999999994,3200,0,False,0.0,static
WaferStateFlow,6,31.840075188959997,O_risk_0,S_market_context,R_0_0,replicate,replicate,1199.5939434858003,1255.73606326577,0,0,True,0.0,static
WaferStateFlow,6,31.840075188959997,O_risk_0,S_trade_0,R_0_0,inline,inline,0.0,146.96499999999997,988,7587840,False,0.0,static
WaferStateFlow,6,31.840075188959997,O_risk_1,S_task,R_0_31,replicate,replicate,1255.73606326577,1292.2284411227506,0,0,True,0.0,static
WaferStateFlow,6,31.840075188959997,O_risk_1,S_risk_policy,R_0_31,replicate,replicate,475.99999999999994,785.3999999999999,0,0,True,0.0,static
WaferStateFlow,6,31.840075188959997,O_risk_1,S_market_context,R_0_31,replicate,replicate,1255.73606326577,1292.2284411227506,0,0,True,0.0,static
WaferStateFlow,6,31.840075188959997,O_risk_1,S_trade_1,R_0_31,inline,inline,0.0,148.155,996,8414208,False,0.0,static
WaferStateFlow,6,31.840075188959997,O_risk_10,S_task,R_31_0,replicate,replicate,1292.2284411227506,1315.9484867297879,0,0,True,0.0,static
WaferStateFlow,6,31.840075188959997,O_risk_10,S_risk_policy,R_31_0,replicate,replicate,785.3999999999999,986.5099999999999,0,0,True,0.0,static
WaferStateFlow,6,31.840075188959997,O_risk_10,S_market_context,R_31_0,replicate,replicate,1292.2284411227506,1315.9484867297879,0,0,True,0.0,static
WaferStateFlow,6,31.840075188959997,O_risk_10,S_trade_10,R_31_0,inline,inline,0.0,147.55999999999997,992,7364608,False,0.0,static
WaferStateFlow,6,31.840075188959997,O_risk_11,S_task,R_31_31,replicate,replicate,1315.9484867297879,1331.3665163743622,0,0,True,0.0,static
WaferStateFlow,6,31.840075188959997,O_risk_11,S_risk_policy,R_31_31,replicate,replicate,986.5099999999999,1117.2314999999999,0,0,True,0.0,static
WaferStateFlow,6,31.840075188959997,O_risk_11,S_market_context,R_31_31,replicate,replicate,1315.9484867297879,1331.3665163743622,0,0,True,0.0,static
WaferStateFlow,6,31.840075188959997,O_risk_11,S_trade_11,R_31_31,inline,inline,0.0,154.105,1036,8486912,False,0.0,static
WaferStateFlow,6,31.840075188959997,O_risk_12,S_task,R_16_16,replicate,replicate,1331.3665163743622,1341.3882356433353,0,0,True,0.0,static
WaferStateFlow,6,31.840075188959997,O_risk_12,S_risk_policy,R_16_16,replicate,replicate,1117.2314999999999,1202.2004749999999,0,0,True,0.0,static
WaferStateFlow,6,31.840075188959997,O_risk_12,S_market_context,R_16_16,replicate,replicate,1331.3665163743622,1341.3882356433353,0,0,True,0.0,static
WaferStateFlow,6,31.840075188959997,O_risk_12,S_trade_12,R_16_16,inline,inline,0.0,154.7,1040,532480,False,0.0,static
WaferStateFlow,6,31.840075188959997,O_risk_13,S_task,R_0_16,replicate,replicate,1341.3882356433353,1347.902353168168,0,0,True,0.0,static
WaferStateFlow,6,31.840075188959997,O_risk_13,S_risk_policy,R_0_16,replicate,replicate,1202.2004749999999,1257.43030875,0,0,True,0.0,static
WaferStateFlow,6,31.840075188959997,O_risk_13,S_market_context,R_0_16,replicate,replicate,1341.3882356433353,1347.902353168168,0,0,True,0.0,static
WaferStateFlow,6,31.840075188959997,O_risk_13,S_trade_13,R_0_16,inline,inline,0.0,153.51,1032,4755456,False,0.0,static
WaferStateFlow,6,31.840075188959997,O_risk_14,S_task,R_16_0,replicate,replicate,1347.902353168168,1352.136529559309,0,0,True,0.0,static
WaferStateFlow,6,31.840075188959997,O_risk_14,S_risk_policy,R_16_0,replicate,replicate,1257.43030875,1293.3297006875,0,0,True,0.0,static
WaferStateFlow,6,31.840075188959997,O_risk_14,S_market_context,R_16_0,replicate,replicate,1347.902353168168,1352.136529559309,0,0,True,0.0,static
WaferStateFlow,6,31.840075188959997,O_risk_14,S_trade_14,R_16_0,inline,inline,0.0,108.88499999999998,732,2623488,False,0.0,static
WaferStateFlow,6,31.840075188959997,O_risk_15,S_task,R_31_16,replicate,replicate,1352.136529559309,1354.8887442135508,0,0,True,0.0,static
WaferStateFlow,6,31.840075188959997,O_risk_15,S_risk_policy,R_31_16,replicate,replicate,1293.3297006875,1316.664305446875,0,0,True,0.0,static
WaferStateFlow,6,31.840075188959997,O_risk_15,S_market_context,R_31_16,replicate,replicate,1352.136529559309,1354.8887442135508,0,0,True,0.0,static
WaferStateFlow,6,31.840075188959997,O_risk_15,S_trade_15,R_31_16,inline,inline,0.0,156.48499999999999,1052,4578304,False,0.0,static
WaferStateFlow,7,37.21608505328,O_risk_2,S_task,R_0_0,replicate,replicate,1354.8887442135508,1356.677683738808,0,0,True,0.0,static
WaferStateFlow,7,37.21608505328,O_risk_2,S_risk_policy,R_0_0,replicate,replicate,1316.664305446875,1331.8317985404688,0,0,True,0.0,static
WaferStateFlow,7,37.21608505328,O_risk_2,S_market_context,R_0_0,replicate,replicate,1354.8887442135508,1356.677683738808,0,0,True,0.0,static
WaferStateFlow,7,37.21608505328,O_risk_2,S_trade_2,R_0_0,inline,inline,0.0,132.08999999999997,888,6819840,False,0.0,static
WaferStateFlow,7,37.21608505328,O_risk_3,S_task,R_0_31,replicate,replicate,1356.677683738808,1357.8404944302251,0,0,True,0.0,static
WaferStateFlow,7,37.21608505328,O_risk_3,S_risk_policy,R_0_31,replicate,replicate,1331.8317985404688,1341.6906690513047,0,0,True,0.0,static
WaferStateFlow,7,37.21608505328,O_risk_3,S_market_context,R_0_31,replicate,replicate,1356.677683738808,1357.8404944302251,0,0,True,0.0,static
WaferStateFlow,7,37.21608505328,O_risk_3,S_trade_3,R_0_31,inline,inline,0.0,155.89,1048,8853504,False,0.0,static
WaferStateFlow,7,37.21608505328,O_risk_4,S_task,R_31_0,replicate,replicate,1357.8404944302251,1358.5963213796463,0,0,True,0.0,static
WaferStateFlow,7,37.21608505328,O_risk_4,S_risk_policy,R_31_0,replicate,replicate,1341.6906690513047,1348.098934883348,0,0,True,0.0,static
WaferStateFlow,7,37.21608505328,O_risk_4,S_market_context,R_31_0,replicate,replicate,1357.8404944302251,1358.5963213796463,0,0,True,0.0,static
WaferStateFlow,7,37.21608505328,O_risk_4,S_trade_4,R_31_0,inline,inline,0.0,148.75,1000,7424000,False,0.0,static
WaferStateFlow,7,37.21608505328,O_risk_5,S_task,R_31_31,replicate,replicate,1358.5963213796463,1359.08760889677,0,0,True,0.0,static
WaferStateFlow,7,37.21608505328,O_risk_5,S_risk_policy,R_31_31,replicate,replicate,1348.098934883348,1352.264307674176,0,0,True,0.0,static
WaferStateFlow,7,37.21608505328,O_risk_5,S_market_context,R_31_31,replicate,replicate,1358.5963213796463,1359.08760889677,0,0,True,0.0,static
WaferStateFlow,7,37.21608505328,O_risk_5,S_trade_5,R_31_31,inline,inline,0.0,141.60999999999999,952,7798784,False,0.0,static
WaferStateFlow,7,37.21608505328,O_risk_6,S_task,R_16_16,replicate,replicate,1359.08760889677,1359.4069457829005,0,0,True,0.0,static
WaferStateFlow,7,37.21608505328,O_risk_6,S_risk_policy,R_16_16,replicate,replicate,1352.264307674176,1354.9717999882143,0,0,True,0.0,static
WaferStateFlow,7,37.21608505328,O_risk_6,S_market_context,R_16_16,replicate,replicate,1359.08760889677,1359.4069457829005,0,0,True,0.0,static
WaferStateFlow,7,37.21608505328,O_risk_6,S_trade_6,R_16_16,inline,inline,0.0,126.73499999999999,852,436224,False,0.0,static
WaferStateFlow,7,37.21608505328,O_risk_7,S_task,R_0_16,replicate,replicate,1359.4069457829005,1359.6145147588852,0,0,True,0.0,static
WaferStateFlow,7,37.21608505328,O_risk_7,S_risk_policy,R_0_16,replicate,replicate,1354.9717999882143,1356.7316699923392,0,0,True,0.0,static
WaferStateFlow,7,37.21608505328,O_risk_7,S_market_context,R_0_16,replicate,replicate,1359.4069457829005,1359.6145147588852,0,0,True,0.0,static
WaferStateFlow,7,37.21608505328,O_risk_7,S_trade_7,R_0_16,inline,inline,0.0,145.77499999999998,980,4515840,False,0.0,static
WaferStateFlow,7,37.21608505328,O_risk_8,S_task,R_16_0,replicate,replicate,1359.6145147588852,1359.7494345932753,0,0,True,0.0,static
WaferStateFlow,7,37.21608505328,O_risk_8,S_risk_policy,R_16_0,replicate,replicate,1356.7316699923392,1357.8755854950205,0,0,True,0.0,static
WaferStateFlow,7,37.21608505328,O_risk_8,S_market_context,R_16_0,replicate,replicate,1359.6145147588852,1359.7494345932753,0,0,True,0.0,static
WaferStateFlow,7,37.21608505328,O_risk_8,S_trade_8,R_16_0,inline,inline,0.0,111.85999999999999,752,2695168,False,0.0,static
WaferStateFlow,7,37.21608505328,O_risk_9,S_task,R_31_16,replicate,replicate,1359.7494345932753,1359.837132485629,0,0,True,0.0,static
WaferStateFlow,7,37.21608505328,O_risk_9,S_risk_policy,R_31_16,replicate,replicate,1357.8755854950205,1358.6191305717632,0,0,True,0.0,static
WaferStateFlow,7,37.21608505328,O_risk_9,S_market_context,R_31_16,replicate,replicate,1359.7494345932753,1359.837132485629,0,0,True,0.0,static
WaferStateFlow,7,37.21608505328,O_risk_9,S_trade_9,R_31_16,inline,inline,0.0,170.765,1148,4996096,False,0.0,static
WaferStateFlow,8,42.6400948548,O_manager,S_task,R_0_0,replicate,replicate,1359.837132485629,1555.894136115659,0,0,True,0.0,static
WaferStateFlow,8,42.6400948548,O_manager,S_market_context,R_0_0,replicate,replicate,1359.837132485629,1555.894136115659,0,0,True,0.0,static
WaferStateFlow,8,42.6400948548,O_manager,S_risk_policy,R_0_0,replicate,replicate,1358.6191305717632,1555.102434871646,0,0,True,0.0,static
WaferStateFlow,8,42.6400948548,O_manager,S_trade_0,R_0_0,inline,inline,146.96499999999997,303.00724999999994,988,7587840,False,0.0,static
WaferStateFlow,8,42.6400948548,O_manager,S_risk_0,R_0_0,inline,inline,0.0,176.39999999999998,840,0,False,0.0,static
WaferStateFlow,8,42.6400948548,O_manager,S_trade_1,R_0_0,inline,inline,148.155,305.46075,996,7649280,False,0.0,static
WaferStateFlow,8,42.6400948548,O_manager,S_risk_1,R_0_0,inline,inline,0.0,264.59999999999997,1260,0,False,0.0,static
WaferStateFlow,8,42.6400948548,O_manager,S_trade_2,R_0_0,inline,inline,132.08999999999997,272.33849999999995,888,6819840,False,0.0,static
WaferStateFlow,8,42.6400948548,O_manager,S_risk_2,R_0_0,inline,inline,0.0,178.07999999999998,848,0,False,0.0,static
WaferStateFlow,8,42.6400948548,O_manager,S_trade_3,R_0_0,inline,inline,155.89,321.4085,1048,8048640,False,0.0,static
WaferStateFlow,8,42.6400948548,O_manager,S_risk_3,R_0_0,inline,inline,0.0,179.76,856,0,False,0.0,static
WaferStateFlow,8,42.6400948548,O_manager,S_trade_4,R_0_0,inline,inline,148.75,306.6875,1000,7680000,False,0.0,static
WaferStateFlow,8,42.6400948548,O_manager,S_risk_4,R_0_0,inline,inline,0.0,186.47999999999996,888,0,False,0.0,static
WaferStateFlow,8,42.6400948548,O_manager,S_trade_5,R_0_0,inline,inline,141.60999999999999,291.96649999999994,952,7311360,False,0.0,static
WaferStateFlow,8,42.6400948548,O_manager,S_risk_5,R_0_0,inline,inline,0.0,212.51999999999995,1012,0,False,0.0,static
WaferStateFlow,8,42.6400948548,O_manager,S_trade_6,R_0_0,inline,inline,126.73499999999999,261.29774999999995,852,6543360,False,0.0,static
WaferStateFlow,8,42.6400948548,O_manager,S_risk_6,R_0_0,inline,inline,0.0,242.76,1156,0,False,0.0,static
WaferStateFlow,8,42.6400948548,O_manager,S_trade_7,R_0_0,inline,inline,145.77499999999998,300.55375,980,7526400,False,0.0,static
WaferStateFlow,8,42.6400948548,O_manager,S_risk_7,R_0_0,inline,inline,0.0,225.11999999999995,1072,0,False,0.0,static
WaferStateFlow,8,42.6400948548,O_manager,S_trade_8,R_0_0,inline,inline,111.85999999999999,230.62899999999996,752,5775360,False,0.0,static
WaferStateFlow,8,42.6400948548,O_manager,S_risk_8,R_0_0,inline,inline,0.0,255.35999999999999,1216,0,False,0.0,static
WaferStateFlow,8,42.6400948548,O_manager,S_trade_9,R_0_0,inline,inline,170.765,352.07724999999994,1148,8816640,False,0.0,static
WaferStateFlow,8,42.6400948548,O_manager,S_risk_9,R_0_0,inline,inline,0.0,166.32,792,0,False,0.0,static
WaferStateFlow,8,42.6400948548,O_manager,S_trade_10,R_0_0,inline,inline,147.55999999999997,304.2339999999999,992,7618560,False,0.0,static
WaferStateFlow,8,42.6400948548,O_manager,S_risk_10,R_0_0,inline,inline,0.0,187.31999999999996,892,0,False,0.0,static
WaferStateFlow,8,42.6400948548,O_manager,S_trade_11,R_0_0,inline,inline,154.105,317.72825,1036,7956480,False,0.0,static
WaferStateFlow,8,42.6400948548,O_manager,S_risk_11,R_0_0,inline,inline,0.0,253.67999999999998,1208,0,False,0.0,static
WaferStateFlow,8,42.6400948548,O_manager,S_trade_12,R_0_0,inline,inline,154.7,318.955,1040,7987200,False,0.0,static
WaferStateFlow,8,42.6400948548,O_manager,S_risk_12,R_0_0,inline,inline,0.0,207.47999999999996,988,0,False,0.0,static
WaferStateFlow,8,42.6400948548,O_manager,S_trade_13,R_0_0,inline,inline,153.51,316.50149999999996,1032,7925760,False,0.0,static
WaferStateFlow,8,42.6400948548,O_manager,S_risk_13,R_0_0,inline,inline,0.0,209.16,996,0,False,0.0,static
WaferStateFlow,8,42.6400948548,O_manager,S_trade_14,R_0_0,inline,inline,108.88499999999998,224.49525,732,5621760,False,0.0,static
WaferStateFlow,8,42.6400948548,O_manager,S_risk_14,R_0_0,inline,inline,0.0,225.11999999999995,1072,0,False,0.0,static
WaferStateFlow,8,42.6400948548,O_manager,S_trade_15,R_0_0,inline,inline,156.48499999999999,322.6352499999999,1052,8079360,False,0.0,static
WaferStateFlow,8,42.6400948548,O_manager,S_risk_15,R_0_0,inline,inline,0.0,212.51999999999995,1012,0,False,0.0,static
WaferStateFlow,0,0.0,O_analyst_0,S_task,R_0_0,replicate,replicate,1555.894136115659,1319.3311884751784,3200,0,False,0.0,dynamic
WaferStateFlow,0,0.0,O_analyst_0,S_market_context,R_0_0,replicate,replicate,1555.894136115659,1319.3311884751784,3200,0,False,0.0,dynamic
WaferStateFlow,0,0.0,O_analyst_0,S_role_instruction,R_0_0,replicate,replicate,879.1064962523176,879.4192225640064,3200,0,False,0.0,dynamic
WaferStateFlow,0,0.0,O_analyst_0,S_market_signal_0,R_0_0,inline,inline,267.11125000000004,344.94731250000007,1780,13670400,False,0.0,dynamic
WaferStateFlow,0,0.0,O_analyst_1,S_task,R_0_31,replicate,replicate,1319.3311884751784,1165.565272508866,0,0,True,0.0,dynamic
WaferStateFlow,0,0.0,O_analyst_1,S_market_context,R_0_31,replicate,replicate,1319.3311884751784,1165.565272508866,0,0,True,0.0,dynamic
WaferStateFlow,0,0.0,O_analyst_1,S_role_instruction,R_0_31,replicate,replicate,879.4192225640064,879.6224946666042,0,0,True,0.0,dynamic
WaferStateFlow,0,0.0,O_analyst_1,S_market_signal_1,R_0_31,inline,inline,245.50225,317.0414625,1636,13820928,False,0.0,dynamic
WaferStateFlow,0,0.0,O_analyst_10,S_task,R_31_0,replicate,replicate,1165.565272508866,1065.617427130763,0,0,True,0.0,dynamic
WaferStateFlow,0,0.0,O_analyst_10,S_market_context,R_31_0,replicate,replicate,1165.565272508866,1065.617427130763,0,0,True,0.0,dynamic
WaferStateFlow,0,0.0,O_analyst_10,S_role_instruction,R_31_0,replicate,replicate,879.6224946666042,879.7546215332927,0,0,True,0.0,dynamic
WaferStateFlow,0,0.0,O_analyst_10,S_market_signal_10,R_31_0,inline,inline,276.115,356.57475,1840,13660160,False,0.0,dynamic
WaferStateFlow,0,0.0,O_analyst_11,S_task,R_31_31,replicate,replicate,1065.617427130763,1000.6513276349959,0,0,True,0.0,dynamic
WaferStateFlow,0,0.0,O_analyst_11,S_market_context,R_31_31,replicate,replicate,1065.617427130763,1000.6513276349959,0,0,True,0.0,dynamic
WaferStateFlow,0,0.0,O_analyst_11,S_role_instruction,R_31_31,replicate,replicate,879.7546215332927,879.8405039966403,0,0,True,0.0,dynamic
WaferStateFlow,0,0.0,O_analyst_11,S_market_signal_11,R_31_31,inline,inline,217.89075,281.3839875,1452,11894784,False,0.0,dynamic
WaferStateFlow,0,0.0,O_analyst_12,S_task,R_16_16,replicate,replicate,1000.6513276349959,958.4233629627474,0,0,True,0.0,dynamic
WaferStateFlow,0,0.0,O_analyst_12,S_market_context,R_16_16,replicate,replicate,1000.6513276349959,958.4233629627474,0,0,True,0.0,dynamic
WaferStateFlow,0,0.0,O_analyst_12,S_role_instruction,R_16_16,replicate,replicate,879.8405039966403,879.8963275978163,0,0,True,0.0,dynamic
WaferStateFlow,0,0.0,O_analyst_12,S_market_signal_12,R_16_16,inline,inline,244.902,316.2663,1632,835584,False,0.0,dynamic
WaferStateFlow,0,0.0,O_analyst_13,S_task,R_0_16,replicate,replicate,958.4233629627474,930.9751859257858,0,0,True,0.0,dynamic
WaferStateFlow,0,0.0,O_analyst_13,S_market_context,R_0_16,replicate,replicate,958.4233629627474,930.9751859257858,0,0,True,0.0,dynamic
WaferStateFlow,0,0.0,O_analyst_13,S_role_instruction,R_0_16,replicate,replicate,879.8963275978163,879.9326129385806,0,0,True,0.0,dynamic
WaferStateFlow,0,0.0,O_analyst_13,S_market_signal_13,R_0_16,inline,inline,233.49725,301.5382125,1556,7170048,False,0.0,dynamic
WaferStateFlow,0,0.0,O_analyst_14,S_task,R_16_0,replicate,replicate,930.9751859257858,913.1338708517608,0,0,True,0.0,dynamic
WaferStateFlow,0,0.0,O_analyst_14,S_market_context,R_16_0,replicate,replicate,930.9751859257858,913.1338708517608,0,0,True,0.0,dynamic
WaferStateFlow,0,0.0,O_analyst_14,S_role_instruction,R_16_0,replicate,replicate,879.9326129385806,879.9561984100774,0,0,True,0.0,dynamic
WaferStateFlow,0,0.0,O_analyst_14,S_market_signal_14,R_16_0,inline,inline,257.50725,332.5447125,1716,6150144,False,0.0,dynamic
WaferStateFlow,0,0.0,O_analyst_15,S_task,R_31_16,replicate,replicate,913.1338708517608,901.5370160536445,0,0,True,0.0,dynamic
WaferStateFlow,0,0.0,O_analyst_15,S_market_context,R_31_16,replicate,replicate,913.1338708517608,901.5370160536445,0,0,True,0.0,dynamic
WaferStateFlow,0,0.0,O_analyst_15,S_role_instruction,R_31_16,replicate,replicate,879.9561984100774,879.9715289665503,0,0,True,0.0,dynamic
WaferStateFlow,0,0.0,O_analyst_15,S_market_signal_15,R_31_16,inline,inline,253.3055,327.11857499999996,1688,7346176,False,0.0,dynamic
WaferStateFlow,1,5.770012224079999,O_analyst_2,S_task,R_0_0,replicate,replicate,901.5370160536445,893.999060434869,0,0,True,0.0,dynamic
WaferStateFlow,1,5.770012224079999,O_analyst_2,S_market_context,R_0_0,replicate,replicate,901.5370160536445,893.999060434869,0,0,True,0.0,dynamic
WaferStateFlow,1,5.770012224079999,O_analyst_2,S_role_instruction,R_0_0,replicate,replicate,879.9715289665503,879.9814938282577,0,0,True,0.0,dynamic
WaferStateFlow,1,5.770012224079999,O_analyst_2,S_market_signal_2,R_0_0,inline,inline,262.9095,339.52117499999997,1752,13455360,False,0.0,dynamic
WaferStateFlow,1,5.770012224079999,O_analyst_3,S_task,R_0_31,replicate,replicate,893.999060434869,889.0993892826649,0,0,True,0.0,dynamic
