mode,old_mode_alias,shared_prefix_tokens,shared_kv_bytes,num_agents,decode_tokens_per_agent,ring_shards,reduction_topology,sram_total_bytes,sram_peak_region_bytes,local_sram_read_bytes,private_kv_write_bytes,payload_bytes,total_wire_bytes,max_directed_link_load_bytes,mean_active_link_load_bytes,network_latency_s,compute_latency_s,sram_latency_s,serialized_latency_s,throughput_bound_latency_s,critical_path_latency_s,estimated_attention_stage_latency_s,attention_stage_latency_s,estimated_end_to_end_proxy_latency_s,metric_warning,estimated_latency_s,mesh_time_s,compute_time_s,total_sram_gib,peak_region_sram_gib,sram_port_gib,payload_gib,wire_traffic_tib,max_link_load_gib,hotspot_ratio,max_directed_link,local_sram_read_tib,setup_replication_payload_gib,setup_replication_wire_tib,steady_state_local_decode_read_gib,central_sram_read_bytes,central_query_payload_bytes,central_result_payload_bytes,central_compute_proxy_bytes,central_router_in_bytes,central_router_out_bytes,central_max_link_load_bytes,central_hotspot_ratio,central_compute_bytes_or_ops,central_region_queue_time_s,attention_stage_proxy_latency_s,query_bytes_sent,partial_bytes_returned,query_scatter_latency_s,local_shard_compute_latency_s,reduction_latency_s,local_suffix_latency_s,merge_latency_s,central_query_mesh_latency_s,central_sram_read_latency_s,central_compute_latency_s,central_return_mesh_latency_s,central_queue_latency_s,reduction_bytes,reduction_wire_bytes,reduction_byte_hops,query_scatter_byte_hops,partial_reduce_byte_hops,result_return_byte_hops,reduction_hops,reduction_edges,num_reduction_steps,setup_cycles,steady_state_cycles,max_reduction_link_load_bytes,query_tile_bytes,partial_state_bytes,online_state_bytes,state_vector_dim,state_dtype_bytes,scalar_state_bytes,query_dtype_bytes,packet_bytes,packet_model,actual_query_tile_sizes,requested_query_tile_size,logical_decode_queries,query_tiles,query_tile_payload_bytes_per_step,partial_state_payload_bytes_per_step,shard_group_size,placement_unit,regions_per_shard,shard_bytes,shard_region_bytes,shard_bytes_per_region,query_tile_size,num_query_tiles_total,reduction,placement,num_shards,region_capacity_violation,valid_capacity,capacity_valid,capacity_violation_reason,vc_model,agents,decode_tokens,link_bandwidth_gbps,region_sram_bandwidth_tibps,region_capacity_gib
KVRing-v1-sequential-pipeline,,65536,8589934592,16,256,8,,9126805504.0,1107296256.0,4398046511104.0,536870912,75497472.0,19327352832.0,75497472.0,75497472.0,0.000869501,0.0,0.200024415,0.200893916,0.200024415,1.28e-06,0.200024415,0.200024415,0.200024415,"This is a shared-prefix attention-stage proxy, not full LLM end-to-end JCT.",0.200893916,0.000869501,0.200024415,8.5,1.03125,4096.5,0.0703125,0.017578125,0.0703125,1.0,"(0,0)->(0,1)",,,,,,,,,,,,,,,0.200024415,,,0.0,,0.000869501,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,legacy fixed whole-query + aggregated online state,"""""",,4096,4096,,,"[1, 1, 1, 1, 1, 1, 1, 1]",,"""""","""""","[1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0]","""""",4,,,,,True,False,False,peak region SRAM 1107296256.0 exceeds capacity 1073741824.0,,16,256,,,
KVRing-v2-ring,,65536,8589934592,16,256,8,selected_ring_reduce,9126805504.0,1107296256.0,8796093022208,536870912,881852416.0,7377256448.0,126877696.0,43395626.16470588,0.001269058,0.01717987,0.05,0.051469807,0.050006199,4.9115e-05,0.050006199,0.050006199,0.050006199,"This is a shared-prefix attention-stage proxy, not full LLM end-to-end JCT.",0.050006199,0.001269058,0.050200749,8.5,1.03125,8256.25,0.8212890625,0.006709575653076172,0.1181640625,2.9237438703716867,"(0,0)->(1,0)",8.0,,,,,,,,,,,,,,0.050006199,268435456.0,,0.000587343,0.05,0.000681715,0.00019455,6.199e-06,,,,,,613416960.0,4055367680.0,4055367680.0,3321888768.0,4055367680.0,0.0,60928,64,8,140,681575,68157440.0,32768,66560,66560,4096,4,1024,2,99328,"R*hidden_dim*dtype + FP32(m,l,z) online-softmax state","[4, 4, 4, 4]",4,4096,1024,131072,266240,"[1, 1, 1, 1, 1, 1, 1, 1]",region_group,"[1, 1, 1, 1, 1, 1, 1, 1]","[1073741824, 1073741824, 1073741824, 1073741824, 1073741824, 1073741824, 1073741824, 1073741824]","[1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0]","[1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0]",4,1024,selected_ring,serpentine,8,True,False,False,peak region SRAM 1107296256.0 exceeds capacity 1073741824.0,not_modeled_for_performance,16,256,,,
KVRing-v2-tree,,65536,8589934592,16,256,8,binary_tree_reduce,9126805504.0,1107296256.0,8796093022208,536870912,813694976.0,6831996928.0,229638144.0,40188217.22352941,0.002632147,0.01717987,0.05,0.052832896,0.050006199,4.9055e-05,0.050006199,0.050006199,0.050006199,"This is a shared-prefix attention-stage proxy, not full LLM end-to-end JCT.",0.050006199,0.002632147,0.050200749,8.5,1.03125,8256.25,0.7578125,0.006213665008544922,0.2138671875,5.7140664569104445,"(0,1)->(0,0)",8.0,,,,,,,,,,,,,,0.050006199,268435456.0,,0.000587343,0.05,0.002044804,0.00019455,6.199e-06,,,,,,545259520.0,3510108160.0,3510108160.0,3321888768.0,3510108160.0,0.0,52736,48,3,80,2044724,204472320.0,32768,66560,66560,4096,4,1024,2,99328,"R*hidden_dim*dtype + FP32(m,l,z) online-softmax state","[4, 4, 4, 4]",4,4096,1024,131072,266240,"[1, 1, 1, 1, 1, 1, 1, 1]",region_group,"[1, 1, 1, 1, 1, 1, 1, 1]","[1073741824, 1073741824, 1073741824, 1073741824, 1073741824, 1073741824, 1073741824, 1073741824]","[1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0]","[1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0]",4,1024,binary_tree,serpentine,8,True,False,False,peak region SRAM 1107296256.0 exceeds capacity 1073741824.0,not_modeled_for_performance,16,256,,,
Pull-KV-Independent,Single-Home,65536,8589934592,16,256,,,9126805504.0,8589934592.0,35184372088832,536870912,35184439197696.0,376033693925376.0,24189278879744.0,2136555079121.4546,241.892809278,1.600024415,1.600024415,243.492833693,243.492833693,243.492833693,243.492833693,243.492833693,243.492833693,"This is a shared-prefix attention-stage proxy, not full LLM end-to-end JCT.",243.492833693,241.892809278,1.600024415,8.5,8.0,32768.5,32768.0625,342.0006523132324,22528.021484375,11.321626629766344,"(7,7)->(6,7)",,,,,35184372088832,,,,,,,,,,243.492833693,33554432,33554432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,4096,4096,,,"""""",,"""""","""""","""""","""""",8,,,,,True,False,False,peak region SRAM 8589934592.0 exceeds capacity 1073741824.0,,16,256,,,
Central-KV-Stationary,,65536,8589934592,16,256,,,9126805504.0,8589934592.0,4398046511104,536870912,101711872.0,1373110272.0,68157440.0,39231722.057142854,0.00105296,0.137438954,0.2,0.338491914,0.337438954,0.337439094,0.337438954,0.337438954,0.337438954,"This is a shared-prefix attention-stage proxy, not full LLM end-to-end JCT.",0.338491914,0.00105296,0.337438954,8.5,8.0,4096.5,0.0947265625,0.0012488365173339844,0.0634765625,1.7373043146239024,"(7,7)->(6,7)",,,,,4398046511104,33554432,68157440,140737488355328.0,33554432,68157440,68157440.0,1.7373043146239024,140737488355328.0,0.337438954,0.337438954,33554432,68157440,0.000353465,,0.0,0.0,0.0,0.000353465,0.2,0.137438954,0.000699495,0.337438954,,,,,,,,,,,,,65536,133120,,,,,,,"query bytes in, exact FP32 online-softmax state out","[8, 8]",8,4096,512,131072,266240,"""""",,"""""","""""","""""","""""",8,512,,,,True,False,False,peak region SRAM 8589934592.0 exceeds capacity 1073741824.0,,16,256,,,
Replicate-All,,65536,8589934592,16,256,,,137975824384.0,8623489024.0,2199023255552,536870912,137438953472.0,1468878815232.0,94489280512.0,24481313587.2,0.944892886,0.100024415,0.100024415,1.044917301,1.044917301,1.044917301,1.044917301,1.044917301,1.044917301,"This is a shared-prefix attention-stage proxy, not full LLM end-to-end JCT.",1.044917301,0.944892886,0.100024415,128.5,8.03125,2048.5,128.0,1.3359375,88.0,3.8596491228070176,"(7,7)->(6,7)",,128.0,1.3359375,2048.0,,,,,,,,,,,1.044917301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,4096,4096,,,"""""",,"""""","""""","""""","""""",8,,,,,True,False,False,peak region SRAM 8623489024.0 exceeds capacity 1073741824.0,,16,256,,,
KVRing-v1-sequential-pipeline,,65536,8589934592,16,256,8,,9126805504.0,1107296256.0,4398046511104.0,536870912,75497472.0,19327352832.0,75497472.0,75497472.0,0.000869501,0.0,0.200024415,0.200893916,0.200024415,1.28e-06,0.200024415,0.200024415,0.200024415,"This is a shared-prefix attention-stage proxy, not full LLM end-to-end JCT.",0.200893916,0.000869501,0.200024415,8.5,1.03125,4096.5,0.0703125,0.017578125,0.0703125,1.0,"(0,0)->(0,1)",,,,,,,,,,,,,,,0.200024415,,,0.0,,0.000869501,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,legacy fixed whole-query + aggregated online state,"""""",,4096,4096,,,"[1, 1, 1, 1, 1, 1, 1, 1]",,"""""","""""","[1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0]","""""",8,,,,,True,False,False,peak region SRAM 1107296256.0 exceeds capacity 1073741824.0,,16,256,,,
KVRing-v2-ring,,65536,8589934592,16,256,8,selected_ring_reduce,9126805504.0,1107296256.0,4398046511104,536870912,881852416.0,7508328448.0,185597952.0,60066627.584,0.001856261,0.01717987,0.025,0.02705701,0.025006199,4.9121e-05,0.025006199,0.025006199,0.025006199,"This is a shared-prefix attention-stage proxy, not full LLM end-to-end JCT.",0.025006199,0.001856261,0.025200749,8.5,1.03125,4160.25,0.8212890625,0.006828784942626953,0.1728515625,3.0898680259758398,"(0,0)->(1,0)",4.0,,,,,,,,,,,,,,0.025006199,268435456.0,,0.001174546,0.025,0.000681715,0.00019455,6.199e-06,,,,,,613416960.0,3850895360.0,3850895360.0,3657433088.0,3850895360.0,0.0,28928,57,8,140,681575,68157440.0,65536,133120,133120,4096,4,2048,2,198656,"R*hidden_dim*dtype + FP32(m,l,z) online-softmax state","[8, 8]",8,4096,512,131072,266240,"[1, 1, 1, 1, 1, 1, 1, 1]",region_group,"[1, 1, 1, 1, 1, 1, 1, 1]","[1073741824, 1073741824, 1073741824, 1073741824, 1073741824, 1073741824, 1073741824, 1073741824]","[1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0]","[1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0]",8,512,selected_ring,serpentine,8,True,False,False,peak region SRAM 1107296256.0 exceeds capacity 1073741824.0,not_modeled_for_performance,16,256,,,
KVRing-v2-tree,,65536,8589934592,16,256,8,binary_tree_reduce,9126805504.0,1107296256.0,4398046511104,536870912,813694976.0,6963068928.0,221249536.0,55704551.424,0.00321935,0.01717987,0.025,0.028420099,0.025006199,4.9061e-05,0.025006199,0.025006199,0.025006199,"This is a shared-prefix attention-stage proxy, not full LLM end-to-end JCT.",0.025006199,0.00321935,0.025200749,8.5,1.03125,4160.25,0.7578125,0.006332874298095703,0.2060546875,3.9718394699194337,"(0,1)->(0,0)",4.0,,,,,,,,,,,,,,0.025006199,268435456.0,,0.001174546,0.025,0.002044804,0.00019455,6.199e-06,,,,,,545259520.0,3305635840.0,3305635840.0,3657433088.0,3305635840.0,0.0,24832,41,3,80,2044724,204472320.0,65536,133120,133120,4096,4,2048,2,198656,"R*hidden_dim*dtype + FP32(m,l,z) online-softmax state","[8, 8]",8,4096,512,131072,266240,"[1, 1, 1, 1, 1, 1, 1, 1]",region_group,"[1, 1, 1, 1, 1, 1, 1, 1]","[1073741824, 1073741824, 1073741824, 1073741824, 1073741824, 1073741824, 1073741824, 1073741824]","[1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0]","[1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0]",8,512,binary_tree,serpentine,8,True,False,False,peak region SRAM 1107296256.0 exceeds capacity 1073741824.0,not_modeled_for_performance,16,256,,,
Pull-KV-Independent,Single-Home,65536,8589934592,16,256,,,9126805504.0,8589934592.0,35184372088832,536870912,35184439197696.0,376033693925376.0,24189278879744.0,2136555079121.4546,241.892809278,1.600024415,1.600024415,243.492833693,243.492833693,243.492833693,243.492833693,243.492833693,243.492833693,"This is a shared-prefix attention-stage proxy, not full LLM end-to-end JCT.",243.492833693,241.892809278,1.600024415,8.5,8.0,32768.5,32768.0625,342.0006523132324,22528.021484375,11.321626629766344,"(7,7)->(6,7)",,,,,35184372088832,,,,,,,,,,243.492833693,33554432,33554432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,4096,4096,,,"""""",,"""""","""""","""""","""""",16,,,,,True,False,False,peak region SRAM 8589934592.0 exceeds capacity 1073741824.0,,16,256,,,
Central-KV-Stationary,,65536,8589934592,16,256,,,9126805504.0,8589934592.0,2199023255552,536870912,101711872.0,1423966208.0,68157440.0,50855936.0,0.00105296,0.137438954,0.1,0.238491914,0.237438954,0.237439094,0.237438954,0.237438954,0.237438954,"This is a shared-prefix attention-stage proxy, not full LLM end-to-end JCT.",0.238491914,0.00105296,0.237438954,8.5,8.0,2048.5,0.0947265625,0.0012950897216796875,0.0634765625,1.3402061855670102,"(7,7)->(6,7)",,,,,2199023255552,33554432,68157440,140737488355328.0,33554432,68157440,68157440.0,1.3402061855670102,140737488355328.0,0.237438954,0.237438954,33554432,68157440,0.000353465,,0.0,0.0,0.0,0.000353465,0.1,0.137438954,0.000699495,0.237438954,,,,,,,,,,,,,131072,266240,,,,,,,"query bytes in, exact FP32 online-softmax state out",[16],16,4096,256,131072,266240,"""""",,"""""","""""","""""","""""",16,256,,,,True,False,False,peak region SRAM 8589934592.0 exceeds capacity 1073741824.0,,16,256,,,
Replicate-All,,65536,8589934592,16,256,,,137975824384.0,8623489024.0,2199023255552,536870912,137438953472.0,1468878815232.0,94489280512.0,24481313587.2,0.944892886,0.100024415,0.100024415,1.044917301,1.044917301,1.044917301,1.044917301,1.044917301,1.044917301,"This is a shared-prefix attention-stage proxy, not full LLM end-to-end JCT.",1.044917301,0.944892886,0.100024415,128.5,8.03125,2048.5,128.0,1.3359375,88.0,3.8596491228070176,"(7,7)->(6,7)",,128.0,1.3359375,2048.0,,,,,,,,,,,1.044917301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,4096,4096,,,"""""",,"""""","""""","""""","""""",16,,,,,True,False,False,peak region SRAM 8623489024.0 exceeds capacity 1073741824.0,,16,256,,,
KVRing-v1-sequential-pipeline,,65536,8589934592,16,256,8,,9126805504.0,1107296256.0,4398046511104.0,536870912,75497472.0,19327352832.0,75497472.0,75497472.0,0.000869501,0.0,0.200024415,0.200893916,0.200024415,1.28e-06,0.200024415,0.200024415,0.200024415,"This is a shared-prefix attention-stage proxy, not full LLM end-to-end JCT.",0.200893916,0.000869501,0.200024415,8.5,1.03125,4096.5,0.0703125,0.017578125,0.0703125,1.0,"(0,0)->(0,1)",,,,,,,,,,,,,,,0.200024415,,,0.0,,0.000869501,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,legacy fixed whole-query + aggregated online state,"""""",,4096,4096,,,"[1, 1, 1, 1, 1, 1, 1, 1]",,"""""","""""","[1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0]","""""",16,,,,,True,False,False,peak region SRAM 1107296256.0 exceeds capacity 1073741824.0,,16,256,,,
KVRing-v2-ring,,65536,8589934592,16,256,8,selected_ring_reduce,9126805504.0,1107296256.0,2199023255552,536870912,881852416.0,7574913024.0,303038464.0,68862845.67272727,0.003030666,0.01717987,0.0125,0.020411285,0.017186069,6.7413e-05,0.017186069,0.017186069,0.017186069,"This is a shared-prefix attention-stage proxy, not full LLM end-to-end JCT.",0.017186069,0.003030666,0.017380619,8.5,1.03125,2112.25,0.8212890625,0.00688934326171875,0.2822265625,4.400609080841639,"(0,0)->(1,0)",2.0,,,,,,,,,,,,,,0.017186069,268435456.0,,0.002348951,0.01717987,0.000681715,0.00019455,6.199e-06,,,,,,613416960.0,3816816640.0,3816816640.0,3758096384.0,3816816640.0,0.0,14336,56,8,140,681575,68157440.0,131072,266240,266240,4096,4,4096,2,397312,"R*hidden_dim*dtype + FP32(m,l,z) online-softmax state",[16],16,4096,256,131072,266240,"[1, 1, 1, 1, 1, 1, 1, 1]",region_group,"[1, 1, 1, 1, 1, 1, 1, 1]","[1073741824, 1073741824, 1073741824, 1073741824, 1073741824, 1073741824, 1073741824, 1073741824]","[1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0]","[1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0]",16,256,selected_ring,serpentine,8,True,False,False,peak region SRAM 1107296256.0 exceeds capacity 1073741824.0,not_modeled_for_performance,16,256,,,
KVRing-v2-tree,,65536,8589934592,16,256,8,binary_tree_reduce,9126805504.0,1107296256.0,2199023255552,536870912,813694976.0,7029653504.0,234881024.0,63905940.945454545,0.004393755,0.01717987,0.0125,0.021774374,0.017186069,6.7353e-05,0.017186069,0.017186069,0.017186069,"This is a shared-prefix attention-stage proxy, not full LLM end-to-end JCT.",0.017186069,0.004393755,0.017380619,8.5,1.03125,2112.25,0.7578125,0.0063934326171875,0.21875,3.675417661097852,"(0,0)->(1,0)",2.0,,,,,,,,,,,,,,0.017186069,268435456.0,,0.002348951,0.01717987,0.002044804,0.00019455,6.199e-06,,,,,,545259520.0,3271557120.0,3271557120.0,3758096384.0,3271557120.0,0.0,12288,40,3,80,2044724,204472320.0,131072,266240,266240,4096,4,4096,2,397312,"R*hidden_dim*dtype + FP32(m,l,z) online-softmax state",[16],16,4096,256,131072,266240,"[1, 1, 1, 1, 1, 1, 1, 1]",region_group,"[1, 1, 1, 1, 1, 1, 1, 1]","[1073741824, 1073741824, 1073741824, 1073741824, 1073741824, 1073741824, 1073741824, 1073741824]","[1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0]","[1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0]",16,256,binary_tree,serpentine,8,True,False,False,peak region SRAM 1107296256.0 exceeds capacity 1073741824.0,not_modeled_for_performance,16,256,,,
Pull-KV-Independent,Single-Home,65536,8589934592,16,512,,,9663676416.0,8589934592.0,70368744177664,1073741824,70368878395392.0,752067387850752.0,48378557759488.0,4273110158242.909,483.785618555,3.200048829,3.200048829,486.985667384,486.985667384,486.985667384,486.985667384,486.985667384,486.985667384,"This is a shared-prefix attention-stage proxy, not full LLM end-to-end JCT.",486.985667384,483.785618555,3.200048829,9.0,8.0,65537.0,65536.125,684.0013046264648,45056.04296875,11.321626629766344,"(7,7)->(6,7)",,,,,70368744177664,,,,,,,,,,486.985667384,67108864,67108864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,8192,8192,,,"""""",,"""""","""""","""""","""""",1,,,,,True,False,False,peak region SRAM 8589934592.0 exceeds capacity 1073741824.0,,16,512,,,
Central-KV-Stationary,,65536,8589934592,16,512,,,9663676416.0,8589934592.0,70368744177664,1073741824,203423744.0,2174091264.0,93716480.0,12352791.272727273,0.001396573,0.274877907,3.2,3.47627448,3.474877907,3.474878067,3.474877907,3.474877907,3.474877907,"This is a shared-prefix attention-stage proxy, not full LLM end-to-end JCT.",3.47627448,0.001396573,3.474877907,9.0,8.0,65537.0,0.189453125,0.0019773244857788086,0.0872802734375,7.586664255139567,"(7,7)->(6,7)",,,,,70368744177664,67108864,136314880,281474976710656.0,67108864,136314880,93716480.0,7.586664255139567,281474976710656.0,3.474877907,3.474877907,67108864,136314880,0.000418448,,0.0,0.0,0.0,0.000418448,3.2,0.274877907,0.000978125,3.474877907,,,,,,,,,,,,,8192,16640,,,,,,,"query bytes in, exact FP32 online-softmax state out","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,8192,8192,131072,266240,"""""",,"""""","""""","""""","""""",1,8192,,,,True,False,False,peak region SRAM 8589934592.0 exceeds capacity 1073741824.0,,16,512,,,
Replicate-All,,65536,8589934592,16,512,,,138512695296.0,8657043456.0,4398046511104,1073741824,137438953472.0,1468878815232.0,94489280512.0,24481313587.2,0.944892886,0.200048829,0.200048829,1.144941715,1.144941715,1.144941715,1.144941715,1.144941715,1.144941715,"This is a shared-prefix attention-stage proxy, not full LLM end-to-end JCT.",1.144941715,0.944892886,0.200048829,129.0,8.0625,4097.0,128.0,1.3359375,88.0,3.8596491228070176,"(7,7)->(6,7)",,128.0,1.3359375,4096.0,,,,,,,,,,,1.144941715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,8192,8192,,,"""""",,"""""","""""","""""","""""",1,,,,,True,False,False,peak region SRAM 8657043456.0 exceeds capacity 1073741824.0,,16,512,,,
KVRing-v1-sequential-pipeline,,65536,8589934592,16,512,8,,9663676416.0,1140850688.0,8796093022208.0,1073741824,150994944.0,38654705664.0,150994944.0,150994944.0,0.001737722,0.0,0.400048829,0.401786551,0.400048829,1.28e-06,0.400048829,0.400048829,0.400048829,"This is a shared-prefix attention-stage proxy, not full LLM end-to-end JCT.",0.401786551,0.001737722,0.400048829,9.0,1.0625,8193.0,0.140625,0.03515625,0.140625,1.0,"(0,0)->(0,1)",,,,,,,,,,,,,,,0.400048829,,,0.0,,0.001737722,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,legacy fixed whole-query + aggregated online state,"""""",,8192,8192,,,"[1, 1, 1, 1, 1, 1, 1, 1]",,"""""","""""","[1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0]","""""",1,,,,,True,False,False,peak region SRAM 1140850688.0 exceeds capacity 1073741824.0,,16,512,,,
KVRing-v2-ring,,65536,8589934592,16,512,8,selected_ring_reduce,9663676416.0,1140850688.0,70368744177664,1073741824,1763704832.0,15673720832.0,208273408.0,40923553.08616188,0.002334693,0.034359739,0.4,0.403126816,0.400012398,4.913e-05,0.400012398,0.400012398,0.400012398,"This is a shared-prefix attention-stage proxy, not full LLM end-to-end JCT.",0.400012398,0.002334693,0.400792123,9.0,1.0625,65792.5,1.642578125,0.014255166053771973,0.1939697265625,5.089328572264824,"(0,0)->(1,0)",64.0,,,,,,,,,,,,,,0.400012398,536870912.0,,0.00054541,0.4,0.001789283,0.000779725,1.2398e-05,,,,,,1226833920.0,8971223040.0,8971223040.0,6702497792.0,8971223040.0,0.0,539136,114,8,150,1789133,178913280.0,8192,16640,16640,4096,4,256,2,24832,"R*hidden_dim*dtype + FP32(m,l,z) online-softmax state","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,8192,8192,131072,266240,"[1, 1, 1, 1, 1, 1, 1, 1]",region_group,"[1, 1, 1, 1, 1, 1, 1, 1]","[1073741824, 1073741824, 1073741824, 1073741824, 1073741824, 1073741824, 1073741824, 1073741824]","[1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0]","[1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0]",1,8192,selected_ring,serpentine,8,True,False,False,peak region SRAM 1140850688.0 exceeds capacity 1073741824.0,not_modeled_for_performance,16,512,,,
KVRing-v2-tree,,65536,8589934592,16,512,8,binary_tree_reduce,9663676416.0,1140850688.0,70368744177664,1073741824,1627389952.0,14583201792.0,463470592.0,37488950.62210797,0.004635007,0.034359739,0.4,0.40542713,0.400012398,4.913e-05,0.400012398,0.400012398,0.400012398,"This is a shared-prefix attention-stage proxy, not full LLM end-to-end JCT.",0.400012398,0.004635007,0.400792123,9.0,1.0625,65792.5,1.515625,0.013263344764709473,0.431640625,12.362858503878268,"(0,1)->(0,0)",64.0,,,,,,,,,,,,,,0.400012398,536870912.0,,0.00054541,0.4,0.004089597,0.000779725,1.2398e-05,,,,,,1090519040.0,7880704000.0,7880704000.0,6702497792.0,7880704000.0,0.0,473600,100,3,150,4089447,408944640.0,8192,16640,16640,4096,4,256,2,24832,"R*hidden_dim*dtype + FP32(m,l,z) online-softmax state","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,8192,8192,131072,266240,"[1, 1, 1, 1, 1, 1, 1, 1]",region_group,"[1, 1, 1, 1, 1, 1, 1, 1]","[1073741824, 1073741824, 1073741824, 1073741824, 1073741824, 1073741824, 1073741824, 1073741824]","[1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0]","[1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0, 1073741824.0]",1,8192,binary_tree,serpentine,8,True,False,False,peak region SRAM 1140850688.0 exceeds capacity 1073741824.0,not_modeled_for_performance,16,512,,,
Pull-KV-Independent,Single-Home,65536,8589934592,16,512,,,9663676416.0,8589934592.0,70368744177664,1073741824,70368878395392.0,752067387850752.0,48378557759488.0,4273110158242.909,483.785618555,3.200048829,3.200048829,486.985667384,486.985667384,486.985667384,486.985667384,486.985667384,486.985667384,"This is a shared-prefix attention-stage proxy, not full LLM end-to-end JCT.",486.985667384,483.785618555,3.200048829,9.0,8.0,65537.0,65536.125,684.0013046264648,45056.04296875,11.321626629766344,"(7,7)->(6,7)",,,,,70368744177664,,,,,,,,,,486.985667384,67108864,67108864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""""",,8192,8192,,,"""""",,"""""","""""","""""","""""",2,,,,,True,False,False,peak region SRAM 8589934592.0 exceeds capacity 1073741824.0,,16,512,,,
