baseline,arrival_rate_jobs_per_s,completed_jobs,jobs_per_s,tokens_per_s,jct_p50_ms,jct_p90_ms,jct_p99_ms,ttft_p50_ms,ttft_p90_ms,ttft_p99_ms,tpot_p50_ms,tpot_p90_ms,tpot_p99_ms,queue_wait_ms,mesh_wait_ms,cross_job_prefix_hit_rate,cross_job_prefix_compute_hits,sram_hit_rate,sram_evictions,sram_reload_bytes,mesh_total_traffic_bytes,mesh_hotspot_ratio,computed_prefill_tokens,avoided_prefill_tokens,compute_energy_j,mesh_energy_j,sram_energy_j,offwafer_energy_j,energy_per_job_j,decode_shared_kv_read_bytes,decode_shared_kv_read_bytes_without_cohort,decode_kv_read_reduction_ratio,shared_attention_cost_model_source,shared_attention_fit_hash,cohort_latency_predicted_ms,cohort_latency_observed_or_fitted_ms,shared_attention_accounting_mode,shared_attention_prediction_stat,cross_region_kv_transfer_bytes,num_decode_cohorts,avg_cohort_size,candidate_cohorts,accepted_cohorts,rejected_wait_cost,rejected_slo_risk,rejected_low_saving,rejected_critical_path,rejected_queue_pressure,rejected_remote_shared_kv,accepted_avg_size,accepted_avg_wait_ms,replica_bytes_total,saved_mesh_traffic_bytes,replication_transfer_bytes,replication_actual_transfer_bytes,shared_prefill_compute_ms_saved,sram_read_bytes,sram_write_bytes,offwafer_reload_bytes,shared_kv_extraction_overhead_ms,placement_planning_overhead_ms,replication_planning_overhead_ms,decode_cohort_planning_overhead_ms,scheduling_loop_overhead_ms,total_runtime_overhead_ms,overhead_per_job_ms,overhead_fraction_of_jct,reuse_group_size,shared_prefix_tokens,decode_tokens,cross_job_prefix_hit_rate_observed
apc_like,2.0,100,0.2944724914007522,45909.43929934288,289304.1838721637,289304.18387216376,289304.18387216376,27522.30413835388,45607.31718067107,48515.05803366733,0.040315029560974144,0.04031502956097576,0.040315029560975824,1211923.2378136956,0.0,0.0,0.0,0.0,0.0,1369020825600.0,5696482276147200.0,1.8871827601710258,4300800.0,10444800.0,2.0233322496,1139.29645522944,0.07247757312,1.52471339008,11.429169784422399,711246584217600.0,711246584217600.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,13606456.393728,0.0,cohort_stage,latency_p50_ms,711246584217600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67298.91839999914,0.0,1449551462400.0,1905891737600.0,145.9719454869628,446.6957254335284,0.09959470480680466,2.5455886498093605,389.77039512246847,1144.1267868503928,11.441267868503928,3.954753683603669e-05,1,512,512,0.0
pat_like_traffic_only,2.0,100,0.29446884945577123,45908.87150555255,289308.3838721637,289308.3838721638,289308.3838721638,27522.504138353892,45607.71718067107,48517.25803366733,0.040315029560974144,0.04031502956097576,0.040315029560975824,1211923.4230928216,0.0,0.0,0.0,0.0,0.0,1369020825600.0,5696482276147200.0,1.8871827601710258,4300800.0,10444800.0,2.0233322496,1139.29645522944,0.07247757312,1.52471339008,11.429169784422399,711246584217600.0,711246584217600.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,13606456.393728,0.0,cohort_stage,latency_p50_ms,711246584217600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67298.91839999914,0.0,1449551462400.0,1905891737600.0,144.98631563037634,442.5951177254319,0.1138513907790184,184.23777632415295,594.2532159388065,1353.5234704613686,13.535234704613686,4.6784799401439e-05,1,512,512,0.0
waferagent_latency_safe,2.0,100,0.057447631772864625,8956.315583916687,1708992.1264837992,1734410.3960637762,1737772.0444916969,10.92345534698535,10.923455346986884,10.923455346986884,0.04030731505519663,0.040307315055198356,0.040307315055198356,4976198.187961314,5477084.267556343,0.0,0.0,0.0,0.0,2494839128064.0,301484026912768.0,1.407252855026636,4300800.0,10444800.0,2.0233322496,60.2968053825536,4.8378296873739,2.7685359190016,0.699265032385291,640802248615446.0,711246584217600.0,0.09904347826098259,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,31.39459294080734,0.0,cohort_stage,latency_p50_ms,640802248615446.0,201.0,2.0,201.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,67298.91839999976,95307042285078.0,1449551462400.0,3460669898752.0,146.42414916306734,453.03248427808285,0.10390114039182663,89.36331793665886,334.43437051028013,1109.4787139445543,11.094787139445543,6.627956141464868e-06,1,512,512,0.0
apc_like,4.0,100,0.31801837503926467,49580.336742121515,289304.1838721637,289304.1838721637,289304.18387216376,28568.72002659223,40214.47375594888,42330.61330208913,0.040315029560973284,0.04031502956097578,0.04031502956097673,1206498.0470193133,0.0,0.0,0.0,0.0,0.0,1369020825600.0,5696482276147200.0,1.8871827601710258,4300800.0,10444800.0,2.0233322496,1139.29645522944,0.07247757312,1.52471339008,11.429169784422399,711246584217600.0,711246584217600.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,13606456.393728,0.0,cohort_stage,latency_p50_ms,711246584217600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67298.91839999889,0.0,1449551462400.0,1905891737600.0,144.73478961735964,445.3942319378257,0.10642688721418381,2.5390591472387314,390.2387907728553,1144.6475656703115,11.446475656703115,3.9565537917560936e-05,1,512,512,0.0
pat_like_traffic_only,4.0,100,0.3180141273971512,49579.674517725456,289308.3838721637,289308.3838721637,289308.3838721637,28568.920026592226,40214.673755948876,42330.813302089126,0.040315029560973284,0.04031502956097578,0.04031502956097673,1206494.9326022777,0.0,0.0,0.0,0.0,0.0,1369020825600.0,5696482276147200.0,1.8871827601710258,4300800.0,10444800.0,2.0233322496,1139.29645522944,0.07247757312,1.52471339008,11.429169784422399,711246584217600.0,711246584217600.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,13606456.393728,0.0,cohort_stage,latency_p50_ms,711246584217600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67298.91839999889,0.0,1449551462400.0,1905891737600.0,146.1439523845911,441.72229524701834,0.11574197560548782,189.17191307991743,596.561336889863,1355.9767995029688,13.559767995029688,4.6869599192193924e-05,1,512,512,0.0
waferagent_latency_safe,4.0,100,0.0583172420881682,9091.891310513774,1700733.614724692,1712342.6984949117,1713882.9957435324,10.923455346986884,10.923455346986884,10.923455346986884,0.04030731505519792,0.040307315055198356,0.040307315055198356,4850379.824055494,5646460.654286201,0.0,0.0,0.0,0.0,2494839128064.0,301484026912768.0,1.407252855026636,4300800.0,10444800.0,2.0233322496,60.2968053825536,4.8378296873739,2.7685359190016,0.699265032385291,640802248615446.0,711246584217600.0,0.09904347826098259,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,31.39459294080734,0.0,cohort_stage,latency_p50_ms,640802248615446.0,201.0,2.0,201.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,67298.91839999976,95307042285078.0,1449551462400.0,3460669898752.0,145.72488516569138,451.81875489652157,0.10433793067932129,91.71163383871317,336.54636796563864,1113.1373988464475,11.131373988464475,6.5839966720949555e-06,1,512,512,0.0
apc_like,8.0,100,0.331262159234656,51645.09567331981,289304.18387216364,289304.1838721637,289304.1838721637,28869.67951095332,41526.23456801079,44201.488838162215,0.040315029560973284,0.04031502956097587,0.04031502956097587,1207041.6603238236,0.0,0.0,0.0,0.0,0.0,1369020825600.0,5696482276147200.0,1.8871827601710258,4300800.0,10444800.0,2.0233322496,1139.29645522944,0.07247757312,1.52471339008,11.429169784422399,711246584217600.0,711246584217600.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,13606456.393728,0.0,cohort_stage,latency_p50_ms,711246584217600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67298.91839999887,0.0,1449551462400.0,1905891737600.0,146.57287765294313,446.78741320967674,0.10544247925281525,2.5004278868436813,309.8365003243089,1134.1297216713428,11.341297216713428,3.9201981336449886e-05,1,512,512,0.0
pat_like_traffic_only,8.0,100,0.33125755044481625,51644.37714454863,289308.38387216366,289308.3838721637,289308.3838721637,28869.879510953324,41526.43456801079,44201.68883816221,0.040315029560973284,0.04031502956097587,0.04031502956097587,1207022.2436497624,0.0,0.0,0.0,0.0,0.0,1369020825600.0,5696482276147200.0,1.8871827601710258,4300800.0,10444800.0,2.0233322496,1139.29645522944,0.07247757312,1.52471339008,11.429169784422399,711246584217600.0,711246584217600.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,13606456.393728,0.0,cohort_stage,latency_p50_ms,711246584217600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67298.91839999887,0.0,1449551462400.0,1905891737600.0,145.11402416974306,441.8597146868706,0.11156126856803894,195.30881382524967,594.721432775259,1350.5658758804202,13.505658758804202,4.668256957521125e-05,1,512,512,0.0
waferagent_latency_safe,8.0,100,0.05831961270842101,9092.260899693669,1707656.253915443,1713476.8303706162,1714246.977494499,10.92345534698552,10.923455346986884,10.923455346986884,0.04030731505518554,0.04030731505519792,0.04030731505519792,5428532.938724012,5533845.721594598,0.0,0.0,0.0,0.0,2494839128064.0,301484026912768.0,1.407252855026636,4300800.0,10444800.0,2.0233322496,60.2968053825536,4.8378296873739,2.7685359190016,0.699265032385291,640802248615446.0,711246584217600.0,0.09904347826098259,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,31.39459294080734,0.0,cohort_stage,latency_p50_ms,640802248615446.0,201.0,2.0,201.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,67298.91839999976,95307042285078.0,1449551462400.0,3460669898752.0,146.70812524855137,458.19616597145796,0.104488804936409,93.88583805412054,341.6448403149843,1127.2533042356372,11.272533042356372,6.6240925611589545e-06,1,512,512,0.0
apc_like,16.0,100,0.3383064978661658,52743.33624332671,289304.1838721637,289304.1838721637,289304.1838721637,30980.219936824207,43919.20376837748,44112.19307081016,0.040315029560972424,0.04031502956097587,0.04031502956097587,1209775.7162005436,0.0,0.0,0.0,0.0,0.0,1369020825600.0,5696482276147200.0,1.8871827601710258,4300800.0,10444800.0,2.0233322496,1139.29645522944,0.07247757312,1.52471339008,11.429169784422399,711246584217600.0,711246584217600.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,13606456.393728,0.0,cohort_stage,latency_p50_ms,711246584217600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67298.91839999887,0.0,1449551462400.0,1905891737600.0,144.9007224291563,517.2969317063689,0.09883847087621689,2.4673081934452057,308.52638464421034,1130.103586241603,11.301035862416029,3.906281516968892e-05,1,512,512,0.0
pat_like_traffic_only,16.0,100,0.3383016909804333,52742.58683061347,289308.38387216366,289308.3838721637,289308.3838721637,30980.419936824204,43919.40376837748,44112.393070810154,0.040315029560972424,0.04031502956097587,0.04031502956097587,1209775.7162005436,0.0,0.0,0.0,0.0,0.0,1369020825600.0,5696482276147200.0,1.8871827601710258,4300800.0,10444800.0,2.0233322496,1139.29645522944,0.07247757312,1.52471339008,11.429169784422399,711246584217600.0,711246584217600.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,13606456.393728,0.0,cohort_stage,latency_p50_ms,711246584217600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67298.91839999887,0.0,1449551462400.0,1905891737600.0,150.60222707688808,526.4637125656009,0.10830815881490707,192.26461369544268,517.1500509604812,1370.4191762953997,13.704191762953997,4.736880272716e-05,1,512,512,0.0
waferagent_latency_safe,16.0,100,0.05832102968886497,9092.481812612805,1711038.1699399631,1714023.5428730107,1714375.831209068,10.923455346985293,10.92345534698552,10.92345534698552,0.040307315055185554,0.040307315055197704,0.040307315055197704,5867274.048654521,5895153.361877408,0.0,0.0,0.0,0.0,2494839128064.0,301484026912768.0,1.407252855026636,4300800.0,10444800.0,2.0233322496,60.2968053825536,4.8378296873739,2.7685359190016,0.699265032385291,640802248615446.0,711246584217600.0,0.09904347826098259,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,31.39459294080734,0.0,cohort_stage,latency_p50_ms,640802248615446.0,201.0,2.0,201.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,67298.91839999976,95307042285078.0,1449551462400.0,3460669898752.0,148.44548609107733,555.2561460062861,0.11328514665365219,93.20405498147011,341.8201832100749,1226.1145021766424,12.261145021766424,7.201829912921375e-06,1,512,512,0.0
apc_like,2.0,100,0.2786338814420414,43440.13665234002,308607.7882593074,308607.78825930745,308607.7882593075,29415.44281148306,47150.170586929744,50522.194530938774,0.040315029560974144,0.04031502956097491,0.04031502956097577,1291062.837676878,0.0,0.0,0.0,0.0,0.0,1460299366400.0,6076664371609600.0,1.8872218851326041,3604400.0,11141200.0,1.7494966271999999,1215.33287432192,0.07731019776,1.67505821696,12.188347393638399,758672418406400.0,758672418406400.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,14514439.323648,0.0,cohort_stage,latency_p50_ms,758672418406400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70411.77359999862,0.0,1546203955200.0,2093822771200.0,145.28992492705584,444.1095069050789,0.1048380509018898,2.547807991504669,394.08839493989944,1144.0084101632237,11.440084101632237,3.7069978584013295e-05,1,2048,32,0.0
pat_like_traffic_only,2.0,100,0.278630620732925,43439.62829474593,308611.9882593074,308611.98825930746,308611.9882593075,29415.642811483063,47152.37058692974,50522.39453093877,0.040315029560974144,0.04031502956097491,0.040315029560975775,1291064.6198486115,0.0,0.0,0.0,0.0,0.0,1460299366400.0,6076664371609600.0,1.8872218851326041,3604400.0,11141200.0,1.7494966271999999,1215.33287432192,0.07731019776,1.67505821696,12.188347393638399,758672418406400.0,758672418406400.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,14514439.323648,0.0,cohort_stage,latency_p50_ms,758672418406400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70411.77359999862,0.0,1546203955200.0,2093822771200.0,145.826349966228,443.3713937178254,0.1094229519367218,184.37483720481396,508.7718041613698,1367.3931825906038,13.673931825906038,4.4307843979206286e-05,1,2048,32,0.0
waferagent_latency_safe,2.0,100,0.053854772792278245,8396.174497407348,1825121.9707236665,1850540.118997478,1853901.7642929195,11.052021942618012,11.052021942618012,11.052021942618012,0.04030731505519663,0.040307315055198356,0.040307315055198356,5319200.034914062,5804358.013642703,0.0,0.0,0.0,0.0,2661166874624.0,321606614540288.0,1.4072811778876626,3604400.0,11141200.0,1.7494966271999999,64.3213229080576,5.1606626972427,3.0389594750976,0.742704417075979,683527207544342.0,758672418406400.0,0.09904829678651206,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,31.39459294080734,0.0,cohort_stage,latency_p50_ms,683527207544342.0,201.0,2.0,201.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,70411.77359999981,101667049989654.0,1546203955200.0,3798699343872.0,148.10653310269117,456.8471359089017,0.10461267083883286,89.96834047138691,334.5523355528712,1117.6011487841606,11.176011487841606,6.243872801620337e-06,1,2048,32,0.0
apc_like,4.0,100,0.29962471096255944,46712.69093790687,308607.7882593074,308607.7882593075,308607.7882593075,30352.19617593955,43151.878346674406,44682.45254072194,0.04031502956097366,0.0403150295609749,0.040315029560975775,1286935.6465869308,0.0,0.0,0.0,0.0,0.0,1460299366400.0,6076664371609600.0,1.8872218851326041,3604400.0,11141200.0,1.7494966271999999,1215.33287432192,0.07731019776,1.67505821696,12.188347393638399,758672418406400.0,758672418406400.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,14514439.323648,0.0,cohort_stage,latency_p50_ms,758672418406400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70411.77359999814,0.0,1546203955200.0,2093822771200.0,146.22125774621964,443.46139673143625,0.10476168245077133,2.503393217921257,389.6799962967634,1140.1904486119747,11.401904486119747,3.6946262926259346e-05,1,2048,32,0.0
pat_like_traffic_only,4.0,100,0.2996209404613767,46712.103101690474,308611.9882593074,308611.98825930746,308611.9882593075,30352.396175939546,43152.0783466744,44682.65254072194,0.04031502956097366,0.0403150295609749,0.040315029560975775,1286917.8163303533,0.0,0.0,0.0,0.0,0.0,1460299366400.0,6076664371609600.0,1.8872218851326041,3604400.0,11141200.0,1.7494966271999999,1215.33287432192,0.07731019776,1.67505821696,12.188347393638399,758672418406400.0,758672418406400.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,14514439.323648,0.0,cohort_stage,latency_p50_ms,758672418406400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70411.77359999814,0.0,1546203955200.0,2093822771200.0,146.27531357109547,442.8746523335576,0.10512862354516983,189.31078352034092,511.1223589628935,1357.7348990365863,13.577348990365863,4.399488518559319e-05,1,2048,32,0.0
waferagent_latency_safe,4.0,100,0.054667495881691584,8522.881277939245,1815215.430109521,1826824.387725574,1828364.6852151547,11.052021942618012,11.052021942618012,11.052021942618012,0.04030731505519792,0.040307315055198356,0.040307315055198356,5156487.6886292435,5997908.15111449,0.0,0.0,0.0,0.0,2661166874624.0,321606614540288.0,1.4072811778876626,3604400.0,11141200.0,1.7494966271999999,64.3213229080576,5.1606626972427,3.0389594750976,0.742704417075979,683527207544342.0,758672418406400.0,0.09904829678651206,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,31.39459294080734,0.0,cohort_stage,latency_p50_ms,683527207544342.0,201.0,2.0,201.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,70411.7735999998,101667049989654.0,1546203955200.0,3798699343872.0,146.23739570379257,452.528459019959,0.11020619422197342,90.06810933351517,333.7549613788724,1108.290672302246,11.082906723022461,6.141461905538088e-06,1,2048,32,0.0
apc_like,8.0,100,0.31135255312146465,48541.108441848824,308607.7882593074,308607.7882593075,308607.7882593075,31079.57713994896,44022.57403723784,47261.5004725726,0.04031502956097156,0.04031502956097576,0.040315029560975775,1287479.8990805913,0.0,0.0,0.0,0.0,0.0,1460299366400.0,6076664371609600.0,1.8872218851326041,3604400.0,11141200.0,1.7494966271999999,1215.33287432192,0.07731019776,1.67505821696,12.188347393638399,758672418406400.0,758672418406400.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,14514439.323648,0.0,cohort_stage,latency_p50_ms,758672418406400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70411.77359999818,0.0,1546203955200.0,2093822771200.0,145.2276948839426,445.36175951361656,0.10240264236927032,2.4968422949314117,390.92945773154497,1142.3647729679942,11.423647729679942,3.7016718839516875e-05,1,2048,32,0.0
pat_like_traffic_only,8.0,100,0.31134848167738804,48540.473687431506,308611.9882593074,308611.98825930746,308611.9882593075,31079.777139948957,43952.63041643857,47261.7004725726,0.04031502956097156,0.04031502956097576,0.040315029560975775,1287473.9411741556,0.0,0.0,0.0,0.0,0.0,1460299366400.0,6076664371609600.0,1.8872218851326041,3604400.0,11141200.0,1.7494966271999999,1215.33287432192,0.07731019776,1.67505821696,12.188347393638399,758672418406400.0,758672418406400.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,14514439.323648,0.0,cohort_stage,latency_p50_ms,758672418406400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70411.77359999818,0.0,1546203955200.0,2093822771200.0,146.3106544688344,448.7306233495474,0.11537875980138779,192.13892798870802,618.0547038093209,1390.0627065449953,13.900627065449953,4.504240792412159e-05,1,2048,32,0.0
waferagent_latency_safe,8.0,100,0.054669805857129224,8523.241412349875,1822126.285279427,1827946.8617346,1828717.0088584828,11.052021942618012,11.052021942618012,11.052021942618012,0.04030731505518681,0.04030731505519792,0.04030731505519792,5910964.873698707,5991736.858823206,0.0,0.0,0.0,0.0,2661166874624.0,321606614540288.0,1.4072811778876626,3604400.0,11141200.0,1.7494966271999999,64.3213229080576,5.1606626972427,3.0389594750976,0.742704417075979,683527207544342.0,758672418406400.0,0.09904829678651206,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,31.39459294080734,0.0,cohort_stage,latency_p50_ms,683527207544342.0,201.0,2.0,201.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,70411.77359999977,101667049989654.0,1546203955200.0,3798699343872.0,147.92286790907383,454.25567496567965,0.10581500828266144,92.86579210311174,338.673229329288,1121.4945949614048,11.214945949614048,6.170174477219944e-06,1,2048,32,0.0
apc_like,16.0,100,0.31756763308539315,49510.06426854514,308607.78825930745,308607.7882593075,308607.7882593075,33183.234743675304,47232.584287295074,47381.84434718958,0.040315029560972424,0.04031502956097577,0.040315029560975775,1290895.5592369013,0.0,0.0,0.0,0.0,0.0,1460299366400.0,6076664371609600.0,1.8872218851326041,3604400.0,11141200.0,1.7494966271999999,1215.33287432192,0.07731019776,1.67505821696,12.188347393638399,758672418406400.0,758672418406400.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,14514439.323648,0.0,cohort_stage,latency_p50_ms,758672418406400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70411.77359999818,0.0,1546203955200.0,2093822771200.0,145.75184602290392,446.6165043413639,0.10327808558940887,2.5658952072262764,405.3415320813656,1162.1142840012908,11.621142840012908,3.765667388228145e-05,1,2048,32,0.0
pat_like_traffic_only,16.0,100,0.3175633974754205,49509.403920007964,308611.98825930746,308611.9882593075,308611.9882593075,33183.43474367531,47232.78428729507,47382.04434718958,0.040315029560972424,0.040315029560975775,0.040315029560975775,1290894.6162751757,0.0,0.0,0.0,0.0,0.0,1460299366400.0,6076664371609600.0,1.8872218851326041,3604400.0,11141200.0,1.7494966271999999,1215.33287432192,0.07731019776,1.67505821696,12.188347393638399,758672418406400.0,758672418406400.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,14514439.323648,0.0,cohort_stage,latency_p50_ms,758672418406400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70411.77359999818,0.0,1546203955200.0,2093822771200.0,146.60046808421612,447.4007813259959,0.10661687701940536,192.11575388908386,601.8713312223554,1368.999327532947,13.68999327532947,4.435988813184606e-05,1,2048,32,0.0
